SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2004162N18068,2004,29,NI,AS,UNNAMED,2004-06-11 03:00:00,TS,18.0,66.0,30,996,newdelhi,main,557,557,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.0,66.0,DD,30,996,2.00000,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
2004274N16069,2004,77,NI,AS,UNNAMED,2004-10-06 18:00:00,TS,18.2,68.2, , , ,main,386,386,O______________,jtwc_io,IO032004,18.2,68.2, ,TD,25,1002,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,155
2004319N10134,2004,91,WP,MM,MUIFA,2004-11-15 12:00:00,TS,13.7,125.7,35,996,tokyo,main,140,118,OOOO___________,jtwc_wp,WP292004,13.5,126.4, ,TS,35,997,0, , , , , , , , , , , , , , , , ,13.9,125.3,3,35,996,0, , ,7,200,100,0,13.6,125.7,2,34,996,13.6,125.5,TS,40,992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,6,310
2004332N02072,2004,95,NI,AS,UNNAMED,2004-12-01 21:00:00,TS,7.8,57.3, , , ,main,618,580,P____P_________, ,IO052004,7.8,57.0, ,TS,45,991,0,63,58,58,68, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7.8,57.6,DD, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,280
2005179N22088,2005,35,NI,BB,UNNAMED,2005-06-28 12:00:00,TS,23.0,86.0,25,990,newdelhi,main,0,0,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.0,86.0,D,25,990,0.00000,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,130
2005257N15120,2005,73,WP,MM,VICENTE,2005-09-15 15:00:00,MX,13.3,113.9, , , ,main,478,444,PPP____________, ,WP162005,13.3,113.8, ,DB,20,1004,-3, , , , , , , , , , , , , , , , ,13.3,114.0,2, ,1003,0, , ,0, , , ,13.3,114.0,1,29,1003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,230
2005262N13127,2005,81,WP,MM,DAMREY,2005-09-24 06:00:00,TS,19.7,114.8,60,975,tokyo,main,295,295,OOOO___________,jtwc_wp,WP172005,19.5,114.7, ,TS,55,984,0,120,120,100,120, , , , , , , , ,1006,220,25, ,19.7,114.8,4,60,975,9,50,50,4,260,180,0,19.7,114.8,3,58,980,19.7,114.8,STS,60,975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,250
2005330N09096,2005,109,NI,BB,BAAZ,2005-11-28 21:00:00,TS,10.9,87.4,35,1004,newdelhi,main,714,679,P____O_________, ,IO052005,11.3,86.9, ,TS,45,991,0,65,45,45,65, , , , , , , , ,1008,180,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.5,88.0,CS,35,1004,2.50000,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,290
2005349N06090,2005,112,NI,BB,UNNAMED,2005-12-16 09:00:00,TS,7.8,84.6,25,1002,newdelhi,main,309,298,P____O_________, ,IO072005,7.6,84.7, ,TD,28,1001,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8.0,84.5,D,25,1002,1.50000,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,275
2006114N08090,2006,23,NI,BB,MALA,2006-04-24 15:00:00,DS,8.8,89.6, , , ,main,714,714,P______________, ,IO022006,8.8,89.6, ,DB,28,1001,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,335
2006228N21088,2006,53,NI,BB,UNNAMED,2006-08-17 09:00:00,TS,22.5,83.0,25,988,newdelhi,main,0,0,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.5,83.0,D,25,988,0.00000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,280
2006264N23087,2006,73,NI,BB,UNNAMED,2006-09-23 09:00:00,TS,23.5,85.5,25,996,newdelhi,main,0,0,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.5,85.5,D,25,996,0.00000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
2006329N06150,2006,94,WP,MM,DURIAN,2006-12-03 18:00:00,TS,13.1,112.1,75,960,tokyo,main,282,238,OOOO___________,jtwc_wp,WP242006,13.0,112.0, ,TY,80,963,1,100,80,80,100,50,40,40,50,30,20,20,30,1007,170,20, ,13.1,112.0,5,75,960,9,60,60,7,180,130,0,13.1,112.0,4,64,975,13.2,112.2,T,75,960, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,240
2007151N14072,2007,25,NI,AS,GONU,2007-06-07 09:00:00,TS,25.0,58.2, , , ,main,67,55,P______________, ,IO022007,25.0,58.2, ,TS,40,993,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,335
2007314N10093,2007,80,NI,BB,SIDR,2007-11-11 15:00:00,TS,10.1,91.8,25,1004,newdelhi,main,628,628,P____O_________, ,IO062007,10.2,91.7, ,TS,48,987,0,43,43,40,43, , , , , , , , ,1006,150,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.0,92.0,D,25,1004,1.50000,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,300
2008168N22090,2008,30,NI,BB,UNNAMED,2008-06-16 09:00:00,TS,21.5,89.5,25,988,newdelhi,main,24,0,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.5,89.5,D,25,988,1.50000,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,345
2008317N11089,2008,89,NI,BB,KHAI-MUK,2008-11-12 12:00:00,DS,11.5,87.8, , , ,main,782,743,O______________,jtwc_io,IO052008,11.5,87.8, ,DB,20,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,275
2009104N13088,2009,22,NI,BB,BIJLI,2009-04-14 21:00:00,TS,12.8,87.7, , , ,main,720,688,P____P_________, ,IO012009,12.9,87.4, ,TD,30,1000,-1, , , , , , , , , , , , ,1004,250,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.7,88.1,D,25,1001, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,5
2009313N11072,2009,89,NI,AS,PHYAN,2009-11-11 03:00:00,TS,17.9,72.7,40,992,newdelhi,main,33,0,P____O_________, ,IO042009,17.2,72.9, ,TS,48,987,0,80,70,65,68, , , , , , , , ,1002,175,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5,72.5,CS,40,992,2.50000,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,20
2010137N10090,2010,24,NI,BB,LAILA,2010-05-19 15:00:00,TS,14.1,81.4,55,986,newdelhi,main,123,97,P____O_________, ,IO012010,14.3,81.3, ,TS,58,980,0,73,63,60,70,38,33,33,38, , , , ,1002,183,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.0,81.5,SCS,55,986,3.50000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,330
2010293N17093,2010,74,NI,BB,GIRI,2010-10-20 06:00:00,TS,17.0,91.8, , , ,main,272,272,O______________,jtwc_io,IO042010,17.0,91.8, ,TD,30,1000,-1, , , , , , , , , , , , ,850, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,245
2011160N18070,2011,28,NI,AS,UNNAMED,2011-06-11 21:00:00,TS,20.5,71.0, , , ,main,30,0,P____P_________, ,IO012011,20.4,71.1, ,TS,33,998,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.5,71.0,D,25,996, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,310
2011302N13062,2011,81,NI,AS,KEILA,2011-10-31 21:00:00,TS,16.0,56.8, , , ,main,208,192,_____P_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.0,56.8,D,25,1000, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,260
2011330N06078,2011,86,NI,AS,UNNAMED,2011-12-01 03:00:00,TS,19.4,62.5,25,1002,newdelhi,main,401,392,P____O_________, ,IO052011,19.2,62.5, ,TD,23,1006,-1, , , , , , , , , , , , ,1009,195,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.5,62.5,D,25,1002,1.50000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,315
2012321N14090,2012,85,NI,BB,UNNAMED,2012-11-16 06:00:00,DS,14.6,89.9, , , ,main,487,487,O______________,jtwc_io,IO032012,14.6,89.9, ,DB,20,1007,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,320
2013130N04093,2013,20,NI,BB,MAHASEN:VIYARU,2013-05-15 06:00:00,TS,17.3,87.6,45,990,newdelhi,main,327,291,O____O_________,jtwc_io,IO012013,17.5,87.6, ,TS,45,989,0,65,65,60,55, , , , , , , , ,1002,205,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.0,87.5,CS,45,990,3.00000,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,30
2013281N12098,2013,75,NI,BB,PHAILIN,2013-10-13 21:00:00,TS,23.2,83.7, , , ,main,0,0,_____P_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.2,83.7,DD,30,998, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,45
2013305N07141,2013,87,NI,BB,UNNAMED,2013-11-16 06:00:00,TS,11.0,80.0,25,1003,newdelhi,main,10,0,O____O_________,jtwc_wp,WP302013,11.0,80.0, ,TD,30,1000,-1, , , , , , , , , , , , ,1008,150,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.0,80.0,D,25,1003,1.50000,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,275
2013322N13090,2013,93,NI,BB,HELEN,2013-11-22 12:00:00,TS,15.8,80.8,30,1002,newdelhi,main,0,0,O____O_________,jtwc_io,IO042013,15.8,80.9, ,TD,30,1000,-1, , , , , , , , , , , , ,1006,140,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.9,80.7,DD,30,1002,0.00000,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,255
2013339N09084,2013,98,NI,BB,MADI,2013-12-10 06:00:00,TS,15.4,85.3,65,988,newdelhi,main,332,317,O____O_________,jtwc_io,IO062013,15.4,85.3, ,TY,85,959,2,90,90,85,85,35,35,35,35,15,15,15,15,1005,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.4,85.3,VSCS,65,988,4.00000,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,350
2014159N12068,2014,31,NI,AS,NANAUK,2014-06-13 06:00:00,MX,21.2,64.0,40,992,newdelhi,main,447,426,O____O_________,jtwc_io,IO022014,21.2,64.0, ,DB,20,1007,-3, , , , , , , , , , , , ,997,170,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,62.6,CS,40,992,2.50000,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,325
2014297N11062,2014,79,NI,AS,NILOFAR,2014-10-23 12:00:00,DS,10.8,62.1, , , ,main,852,836,O______________,jtwc_io,IO042014,10.8,62.1, ,DB,15,1010,-3, , , , , , , , , , , , ,1009,200,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,315
2015157N13069,2015,31,NI,AS,ASHOBAA,2015-06-08 06:00:00,TS,18.0,67.0,35,994,newdelhi,main,482,473,O____O_________,jtwc_io,IO012015,18.1,66.8, ,TS,45,989,0,55,60,65,70, , , , , , , , ,1003,195,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.9,67.2,CS,35,994,2.50000,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,315
2015207N22091,2015,50,NI,BB,KOMEN,2015-07-30 12:00:00,MX,22.3,91.5,35,988,newdelhi,main,30,23,O____O_________,jtwc_io,IO022015,22.1,91.5, ,MD,40,993,-3,65,95,100,65, , , , , , , , ,1002,135,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.4,91.4,CS,35,988,2.50000,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,345
2015301N11065,2015,98,NI,AS,CHAPALA,2015-10-28 12:00:00,TS,12.7,64.8,30,1001,newdelhi,main,1008,999,O____O_________,jtwc_io,IO042015,12.8,64.9, ,TS,45,989,0,45,45,45,45, , , , , , , , ,1009,210,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.5,64.7,DD,30,1001,2.00000,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,355
2016138N10081,2016,17,NI,BB,ROANU,2016-05-17 15:00:00,MX,12.1,81.1, , , ,main,107,98,P____P_________, ,IO012016,11.8,81.6, ,MD,33,998,-3, , , , , , , , , , , , ,1002,175,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.3,80.7,D,25,998, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,5
2016295N13089,2016,82,NI,BB,KYANT,2016-10-21 06:00:00,TS,13.7,89.3,25,1003,newdelhi,main,586,552,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.7,89.3,D,25,1003,1.50000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,75
2016341N08092,2016,92,NI,BB,VARDAH,2016-12-07 00:00:00,MX,9.6,91.0,25,1002,newdelhi,main,644,644,O____O_________,jtwc_io,IO052016,9.4,91.5, ,DB,30,1004,-3, , , , , , , , , , , , ,1009,230,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9.8,90.5,D,25,1002,1.50000,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,10
2017147N14087,2017,27,NI,BB,MORA,2017-05-27 12:00:00,TS,13.8,88.4, , , ,main,670,630,O______________,jtwc_io,IO022017,13.8,88.4, ,TD,30,1000,-1, , , , , , , , , , , , ,1003,180,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,90
2017307N07102,2017,95,WP,MM,UNNAMED,2017-11-03 21:00:00,DS,6.5,101.0, , , ,main,0,0,P______________, ,WP292017,6.5,101.0, ,DB,15,1010,-3, , , , , , , , , , , , ,1005,120,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,250
2017340N09089,2017,103,NI,BB,UNNAMED,2017-12-08 03:00:00,TS,15.0,86.8,30,1002,newdelhi,main,468,385,_____O_________, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.0,86.8,DD,30,1002,2.00000,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,345
2018136N11054,2018,24,NI,AS,MEKUNU:SAGAR,2018-05-27 06:00:00,TS,19.0,52.0, , , ,main,0, ,O______________,jtwc_io,IO022018,19.0,52.0, ,TD,30,1000,-1, , , , , , , , , , , , ,1005,120,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,270
2018279N11069,2018,94,NI,AS,LUBAN,2018-10-09 12:00:00,TS,13.2,60.1,55,990,newdelhi,main,611,581,O____O_________,jtwc_io,IO052018,13.1,60.4, ,TS,60,978,0,115,130,145,120,40,55,55,50, , , , ,1008,410,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.3,59.7,SCS,55,990,3.50000,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,305
2018314N12093,2018,107,NI,BB,GAJA,2018-11-15 00:00:00,TS,11.5,83.1,45,996,newdelhi,main,341,298,O____O_________,jtwc_io,IO072018,11.6,83.1, ,TS,55,982,0,50,35,35,40, , , , , , , , ,1008,190,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.5,83.2,CS,45,996,2.50000,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,240
2018365N08115,2018,116,NI,BB,PABUK,2019-01-05 12:00:00,TS,9.8,97.4,40,1000,newdelhi,main,120,120,O__O_O_________,jtwc_wp,WP362018,10.1,97.3, ,TD,25,1007,-1, , , , , , , , , , , , ,1009,125,35, , , , , , , , , , , , , , , , , , ,9.5,97.7,TD,30,998, , , , , , , , , , , ,9.8,97.1,CS,40,1000,2.50000,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,305
2019160N11073,2019,27,NI,AS,VAYU,2019-06-13 00:00:00,TS,20.1,69.6,80,970,newdelhi,main,118,115,O____O_________,jtwc_io,IO022019,20.0,69.6, ,TY,85,961,2,100,105,105,90,50,55,50,45,30,25,20,25,998,165,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.3,69.5,VSCS,80,970,4.50000,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,340
